timestamp,open,high,low,close,volume
2021-03-12 00:00:00-05:00,50.82099572931463,51.49805830454223,50.77971204053121,51.16778564453125,20422700
2021-03-15 00:00:00-04:00,50.77146972282605,51.076972878703245,49.43385518137471,49.86321258544922,31243600
2021-03-16 00:00:00-04:00,49.1613655695481,49.26044704868197,48.253108703300114,48.80632019042969,30624800
2021-03-17 00:00:00-04:00,48.45952537136389,49.31823983603426,48.40172758525561,49.020992279052734,25575500
2021-03-18 00:00:00-04:00,48.5586184401433,48.69072813848611,46.66779582344509,46.90724563598633,38622800
2021-03-19 00:00:00-04:00,46.82467330422221,47.45219670951259,46.08155746079123,46.64302444458008,84439400
2021-03-22 00:00:00-04:00,46.65127860587995,46.94852619476133,46.1558680575733,46.16412353515625,29315100
2021-03-23 00:00:00-04:00,45.36320419268632,46.47788258764517,44.95861966950158,45.594398498535156,33493300
2021-03-24 00:00:00-04:00,46.30449938390031,47.295320641680526,46.30449938390031,46.5191764831543,29781800
2021-03-25 00:00:00-04:00,45.5861377614359,46.651273795175605,44.99990127145258,46.387054443359375,31495900
2021-03-26 00:00:00-04:00,47.31183260610571,47.70816172121335,46.667798187773776,47.65036392211914,34226500
2021-03-29 00:00:00-04:00,47.344855420703006,47.741184490614195,46.849444870749885,47.3943977355957,21144400
2021-03-30 00:00:00-04:00,46.948527194358086,47.36137037665143,46.643024121389196,46.80815887451172,20303400
2021-03-31 00:00:00-04:00,46.52743389776695,46.75862826397884,46.07330694410059,46.098079681396484,23686500
2021-04-01 00:00:00-04:00,46.50265103377095,47.43567741202181,46.3540272514038,47.38613510131836,23194500
2021-04-05 00:00:00-04:00,47.31182790906411,47.328342014272074,46.354031855206465,46.65127944946289,23264800
2021-04-06 00:00:00-04:00,46.93201972381071,47.51000089067848,46.45312005277217,46.5191764831543,18926300
2021-04-07 00:00:00-04:00,46.56045185550108,46.8742135442495,46.43660079528649,46.725589752197266,22385000
2021-04-08 00:00:00-04:00,46.18064366743056,46.304497895544046,45.67697442606004,46.238441467285156,21999300
2021-04-09 00:00:00-04:00,46.23843599457462,46.60173685776719,45.85036239884509,46.13109588623047,20020700
2021-04-12 00:00:00-04:00,46.86595154610994,46.89072427616574,45.668708968099764,45.82558822631836,20238800
2021-04-13 00:00:00-04:00,45.660469163276844,46.221936313256286,45.48707573012732,45.999000549316406,19370600
2021-04-14 00:00:00-04:00,46.576975475919824,47.89807261990548,46.44486576152126,47.32835006713867,28051100
2021-04-15 00:00:00-04:00,47.41090443454546,47.41090443454546,46.88246572210398,47.047603607177734,23250300
2021-04-16 00:00:00-04:00,47.361375001462186,47.62559441195132,46.60174183399807,46.78339385986328,22752000
2021-04-19 00:00:00-04:00,46.85770515496769,47.179722360443705,46.20541211581465,46.634769439697266,21123300
2021-04-20 00:00:00-04:00,46.626505034910615,46.626505034910615,45.231093211998335,45.65219497680664,21782100
2021-04-21 00:00:00-04:00,44.99991178512573,46.34578158833392,44.83477386422237,46.238441467285156,16625600
2021-04-22 00:00:00-04:00,46.230184011670275,46.230184011670275,45.42926717687231,45.63568878173828,21600100
2021-04-23 00:00:00-04:00,45.635683253403855,46.18889157555168,45.561371358664545,45.88338851928711,15337900
2021-04-26 00:00:00-04:00,45.800823082710366,46.47788564128308,45.77605035025485,45.97421646118164,16083800
2021-04-27 00:00:00-04:00,46.24669333074017,46.75862116049646,46.08155857248962,46.576969146728516,19278600
2021-04-28 00:00:00-04:00,46.989812299354185,48.26962557310048,46.89073081454472,47.98063659667969,24729800
2021-04-29 00:00:00-04:00,48.64944429751222,49.11182984508698,48.013668500494724,48.665958404541016,27318400
2021-04-30 00:00:00-04:00,48.1622853698632,48.62466770102678,47.19623072130155,47.26228713989258,30518400
2021-05-03 00:00:00-04:00,47.873294971822695,48.707239962710624,47.67513200846364,48.566871643066406,20509600
2021-05-04 00:00:00-04:00,48.7154924082109,49.12833556421268,48.310904729442086,48.872371673583984,23522200
2021-05-05 00:00:00-04:00,49.351270237294024,50.40814768712983,49.04576719002772,50.34209442138672,31526200
2021-05-06 00:00:00-04:00,50.25126909874901,50.895303409660215,49.56594795273362,50.82099151611328,26836800
2021-05-07 00:00:00-04:00,50.42466583705456,51.58062800287382,50.243013829634634,51.54759979248047,33610600
2021-05-10 00:00:00-04:00,52.21639670554971,52.86042778427962,51.630157109389636,51.671443939208984,31956600
2021-05-11 00:00:00-04:00,50.88705012262461,51.514570356450776,49.86319767299478,50.02833557128906,34563800
2021-05-12 00:00:00-04:00,50.27126835820383,51.67025386439578,50.05346389627988,50.29640197753906,34426500
2021-05-13 00:00:00-04:00,49.42518455447713,50.639871932653655,49.21575580636494,49.67649841308594,24268200
2021-05-14 00:00:00-04:00,50.204251673261965,51.00008142713373,50.204251673261965,50.90793228149414,20735400
2021-05-17 00:00:00-04:00,50.715268164722,52.14776008442755,50.6231190010633,52.097496032714844,25282500
2021-05-18 00:00:00-04:00,51.938335605233945,52.18964949323015,50.597992738834535,50.62312316894531,25170800
2021-05-19 00:00:00-04:00,49.50895691549884,50.145622126832095,48.93931044036034,49.40843200683594,28889800
2021-05-20 00:00:00-04:00,49.38329447590664,49.55083809666693,48.78851765805492,49.29114532470703,20692500
2021-05-21 00:00:00-04:00,49.77702708357959,50.120493324274484,49.29952975740623,49.35816955566406,20792700
2021-05-24 00:00:00-04:00,49.49220741313061,50.09536008494091,49.16549585451455,49.936195373535156,18400300
2021-05-25 00:00:00-04:00,49.84404297944758,49.8775523467209,48.68799537355146,48.805274963378906,25616100
2021-05-26 00:00:00-04:00,48.7969014742116,49.52571267012319,48.50370248609467,49.37492370605469,21698700
2021-05-27 00:00:00-04:00,49.61786240246636,50.01158950153901,48.60422795126799,49.05659484863281,33556000
2021-05-28 00:00:00-04:00,49.199000696494934,49.25764048980762,48.679618300455786,48.897422790527344,19246800
2021-06-01 00:00:00-04:00,49.80215229309296,50.8492959359434,49.80215229309296,50.64824295043945,28474200
2021-06-02 00:00:00-04:00,50.89118549200613,51.36030703544533,50.40530926534099,51.050350189208984,22978300
2021-06-03 00:00:00-04:00,50.723642465331906,51.44407787456541,50.55609882668682,51.25140380859375,20272800
2021-06-04 00:00:00-04:00,51.48596439769337,51.68701740870863,50.91631792805087,51.47758865356445,20427800
2021-06-07 00:00:00-04:00,51.377048883199315,51.7121328771173,51.11735615151955,51.142486572265625,15477900
2021-06-08 00:00:00-04:00,51.51947223943601,52.34043255180844,50.8241672590506,52.04723358154297,28953400
2021-06-09 00:00:00-04:00,52.499604425842136,53.12789075853415,52.097501556394796,52.482852935791016,29133000
2021-06-10 00:00:00-04:00,53.287055334002076,53.59700901058884,52.14776234417797,52.566619873046875,27488700
2021-06-11 00:00:00-04:00,52.78441490288671,52.935203841850985,52.055603828311895,52.08073425292969,17631700
2021-06-14 00:00:00-04:00,52.18963754418106,52.59174031203767,51.578106051672336,51.99696350097656,16997200
2021-06-15 00:00:00-04:00,52.340427071338205,53.948841356516546,52.23152323851596,53.890201568603516,30717100
2021-06-16 00:00:00-04:00,53.88182332917732,54.28392930241148,53.24516139687606,53.69752502441406,24803200
2021-06-17 00:00:00-04:00,53.49647676248775,53.99910444995358,51.326794932649214,51.92995071411133,28491800
2021-06-18 00:00:00-04:00,51.10061585885822,51.56135847747619,50.46395385423453,50.59798812866211,39590700
2021-06-21 00:00:00-04:00,51.04198348682877,52.52473966087032,51.01685305535286,52.43259048461914,33145400
2021-06-22 00:00:00-04:00,52.65038913767886,53.6221416546871,52.1310067061563,53.437843322753906,25140400
2021-06-23 00:00:00-04:00,53.6556464798735,54.20015609832986,53.261919420676065,53.831565856933594,20701600
2021-06-24 00:00:00-04:00,53.73942314051232,54.08288299653596,53.45459988824181,54.049373626708984,19568400
2021-06-25 00:00:00-04:00,54.124764374709706,54.39283290773437,53.91533563355737,54.16665267944336,18438300
